(53064,70953)
(96247,101164)
(47829,52025)
(62468,90414)
(71095,71435)
(89872,105265)
(9645,83721)
(85271,64159)
(81424,74882)
(37138,47032)
(40092,61074)
(104779,93303)
(24990,103084)
(67808,48119)
(26410,36199)
(22901,68941)
(11863,6192)
(29709,76555)
(76981,76766)
(54087,36888)
(36489,90631)
(74762,70514)
(77595,77555)
(78526,108910)
(63457,59572)
(19644,51501)
(73807,87212)
(51670,48185)
(55616,90672)
(61739,64701)
(58899,92331)
(52776,23551)
(20728,56228)
(68876,57393)
(74978,75243)
(90018,112170)
(2070,33051)
(52551,99727)
(8588,18420)
(92095,53147)
(62725,34989)
(47172,9898)
(98159,90427)
(46777,29327)
(99185,63711)
(25323,28666)
(17272,42893)
(88823,42985)
(101476,66027)
(54166,65988)
(3720,31044)
(39654,87973)
(38812,77350)
(57812,78381)
(76625,78787)
(76977,76966)
(106505,92864)
(2388,33316)
(27642,92583)
(15793,27537)
(31562,104633)
(68685,48906)
(54087,79575)
(53714,20424)
(87182,87164)
(73840,37959)
(83327,86060)
(84653,70843)
(109566,74364)
(87420,87156)
(70857,67714)
(85174,78096)
(70837,70242)
(74527,49432)
(51186,45382)
(78096,60439)
(74978,74725)
(13432,34047)
(62385,60733)
(23832,46398)
(67293,29709)
(11398,5738)
(59667,65859)
(45355,1181)
(31467,31321)
(9527,90802)
(56555,4863)
(54440,57723)
(1852,49735)
(53719,111934)
(7092,20206)
(48596,89801)
(93148,6769)
(77553,77577)
(87159,87304)
(81569,8835)
(87315,87342)
(52088,57892)
(74705,74730)
(61177,82809)
(57969,85271)
(28715,31196)
(42483,14883)
(81689,70857)
(56695,73638)
(45540,74529)
(78058,47199)
(55136,59849)
(60231,79550)
(17466,54440)
(108149,111312)
(60581,60022)
(23501,23922)
(10878,37039)
(40233,61204)
(24892,37091)
(20717,40001)
(324,35788)
(79346,53023)
(103700,61177)
(66776,87323)
(21560,52163)
(111666,79277)
(26978,13275)
(15466,34484)
(69283,62870)
(15797,43144)
(38701,8677)
(35404,23297)
(41482,38322)
(78771,40396)
(93611,92331)
(87416,36621)
(551,50521)
(66275,67957)
(89106,86531)
(20095,94423)
(91792,111639)
(7576,42102)
(97084,68365)
(111354,94576)
(57723,65722)
(69934,52247)
(27811,34399)
(77561,77547)
(33257,87250)
(8117,19311)
(93703,95849)
(61333,6350)
(32770,42946)
(4275,52834)
(23580,55857)
(35038,2944)
(32742,1852)
(43139,91571)
(87226,48081)
(40998,50524)
(70788,70527)
(33926,46867)
(38133,76384)
(46971,61739)
(50307,82349)
(18615,73282)
(80140,103486)
(76751,76977)
(11937,40264)
(101458,86646)
(88209,22927)
(87576,86017)
(60003,48518)
(26972,22400)
(44463,45411)
(26372,110558)
(77689,77671)
(77847,44056)
(70860,70258)
(44463,18127)
(62359,72313)
(14354,25713)
(51228,52171)
(90817,98772)
(94901,103812)
(73849,45540)
(38662,108191)
(87838,96186)
(15789,89492)
(87212,87976)
(88599,57347)
(45046,49807)
(92194,104938)
(23297,31006)
(35347,13040)
(12895,6451)
(23905,34744)
(49432,16010)
(84623,105931)
(76979,76992)
(50464,52822)
(76891,47199)
(69606,104967)
(70841,70527)
(87587,71789)
(62853,48805)
(107229,60984)
(96681,41589)
(34602,11217)
(74726,74762)
(76985,76997)
(45517,8835)
(70818,71192)
(94680,54166)
(101032,15797)
(84446,88478)
(79277,101596)
(40233,4275)
(46034,44823)
(75373,86646)
(96681,33964)
(63350,71170)
(99596,71100)
(85281,51469)
(23905,76246)
(59697,101975)
(74732,70170)
(39229,31697)
(87335,87368)
(71383,50395)
(65304,56419)
(42761,52695)
(77001,76979)
(85724,83723)
(70510,70461)
(23658,86531)
(74962,74740)
(73407,77847)
(64684,46708)
(56997,13185)
(47032,78247)
(84435,106220)
(22269,353)
(39096,73679)
(21711,44134)
(21086,18615)
(43050,25205)
(42955,26178)
(3639,5965)
