Source,Target,Timestamp
61864,59824,15
61864,72337,15
61865,59709,15
61871,33960,15
61881,9175,19
61888,70521,123
61896,29275,15
61896,50575,15
61896,57868,15
61896,95112,15
61896,105815,15
61900,72479,116
61904,97397,120
61923,93253,15
61938,50045,113
61938,83642,116
61946,38532,113
61949,54365,116
61949,58658,113
61953,23139,113
61956,62895,15
61969,95670,17
61985,110255,15
61988,59742,123
61999,4026,15
61999,24579,19
61999,39257,15
61999,45577,15
61999,76840,15
61999,84779,15
62007,38330,15
62007,47537,15
62007,49536,15
62007,53352,15
62007,55508,15
62007,67311,15
62007,71848,15
62007,79115,15
62007,94502,15
62007,94880,15
62007,95059,15
62007,96028,15
62029,94251,15
62070,68380,120
62071,2391,15
62071,47677,15
62071,49143,15
62071,108787,15
62087,27607,19
62093,9384,113
62093,12889,113
62093,14222,113
62093,36080,113
62093,44758,113
62100,91956,113
62100,93612,113
62105,78419,15
62106,21907,15
62106,47118,15
62106,80294,15
62106,84634,15
62106,106707,15
62133,7048,19
62133,7218,15
62133,7482,15
62133,8608,15
62133,12337,15
62133,25360,15
62133,97793,15
62158,48781,113
62174,13168,15
62174,78452,15
62174,84023,15
62175,26711,120
62188,2903,15
62188,9293,15
62188,19931,15
62188,26229,15
62188,29383,15
62188,30639,15
62188,42600,15
62188,44121,15
62188,44722,15
62188,48878,15
62188,67992,15
62188,73045,15
62188,75244,15
62188,97450,15
62188,109168,15
62194,61010,113
62196,100896,113
62205,82876,113
62214,82921,17
62217,23871,113
62222,32859,17
62222,55343,19
62225,62206,15
62225,83578,15
62235,17690,116
62246,111566,113
62254,27774,17
62273,12679,15
62273,35608,15
62273,36653,15
62273,41461,15
62273,62967,15
62273,63539,15
62273,67734,15
62287,63975,15
62287,65820,15
62287,75552,15
62288,100577,19
62301,19854,15
62301,28276,15
62301,69930,15
62301,82049,15
62301,83312,15
62301,84292,15
62301,92849,120
62301,98887,15
62301,99116,15
62309,49382,15
62310,104144,113
62319,7497,19
62334,105395,17
62341,51983,15
62341,53115,15
62341,76642,15
62351,48520,15
62351,64883,15
62351,68041,15
62351,69974,15
62351,110317,15
62355,47673,123
62369,87479,113
62376,51674,15
62376,67694,15
62381,71101,120
62388,32591,123
62435,11135,15
62435,72379,15
62438,75816,113
62443,33561,15
62443,40286,15
62443,47940,15
62443,52008,15
62443,52260,15
62443,57277,15
62443,60365,15
62443,67897,15
62443,72073,15
62443,78266,15
62443,94807,15
62464,12986,113
62465,31431,15
62465,37622,15
62465,39954,15
62465,48269,15
62465,54694,15
62465,54912,15
62465,57117,15
62465,58894,15
62465,63223,15
62465,63423,15
62465,64127,15
62465,64189,15
62465,67470,15
62465,71347,15
62465,87804,15
62481,32817,15
62481,34524,15
62481,40178,15
62481,71442,15
62481,73273,15
62481,78915,15
62481,82811,15
62481,84257,15
62484,48079,17
62502,37063,15
62502,61599,15
62502,71756,15
62502,82240,15
62507,82581,123
62507,85345,19
62510,48065,120
62513,13634,123
62524,5679,15
62524,5871,15
62524,34774,15
62524,48128,15
62524,52835,15
62524,56006,15
62524,62283,15
62524,64546,15
62524,72882,15
62524,75332,15
62524,77753,15
62529,59246,113
62569,88179,19
62569,111787,15
62585,406,123
62588,100856,113
62617,63055,15
62617,68942,15
62617,72813,15
62619,22209,120
62623,20338,123
62623,34822,15
62628,90715,113
62652,108113,17
62657,38527,113
62675,66162,113
62678,64258,17
62679,21435,15
62679,38725,15
62679,47625,15
62679,62762,15
62679,77647,15
62679,94501,15
62679,98889,15
62679,100743,15
62679,103049,15
62750,91984,19
62766,33029,15
62766,71589,15
62767,60253,120
62771,10812,15
62771,77791,15
62771,92357,15
62772,99528,113
62773,86759,15
62786,79388,113
62791,62795,15
62802,104127,113
62807,105770,123
62808,20318,15
62808,89752,15
62828,47337,113
62848,111282,113
62852,62689,15
62852,66839,15
62852,77128,15
62852,79688,15
62852,95791,15
62852,99464,15
62852,99501,15
62852,101405,15
62852,106742,15
62868,104438,15
62896,8507,19
62903,8640,19
62947,59780,15
62947,64819,15
62947,65688,15
62947,68529,15
62951,48935,113
62983,101687,17
62983,110527,17
63019,34341,113
63030,92574,17
63034,85443,116
63034,86037,116
63070,66119,15
63088,77090,19
63119,73034,15
63119,80026,15
63125,32613,120
63134,18010,15
63142,89072,15
63148,14600,113
63165,57857,15
63191,85477,120
63202,28527,19
63207,32110,15
63207,46397,15
63207,50446,15
63207,59949,15
63207,60692,15
63207,62561,15
63207,66422,15
63207,69317,15
63207,78101,15
63207,78559,15
63207,78919,15
63207,83173,15
63207,83524,15
63207,85083,15
63207,85194,15
63207,85887,15
63207,89267,15
63207,91737,15
63207,92191,15
63207,93573,15
63207,93894,15
63207,96035,15
63207,96049,15
63207,96179,15
63207,101664,15
63213,60505,17
63213,88284,123
63213,110720,15
63217,109349,15
63219,78878,113
63226,31704,17
63235,108389,19
63243,52024,113
63246,101970,120
63249,61441,15
63249,67867,15
63249,69267,15
63249,109021,15
63249,109680,15
63276,79551,19
63302,40388,123
63302,85683,19
63306,101687,113
63340,80498,113
63340,95574,116
63347,74572,15
63357,16867,15
63357,29558,15
63357,39807,15
63357,46283,15
63357,48331,15
63357,55111,15
63357,60400,15
63357,84175,15
63358,51844,19
63361,25369,15
63365,33014,17
63365,70299,17
63365,86545,17
63365,91437,17
63388,77846,17
63388,105699,17
63430,46690,15
63444,34323,113
63476,82728,15
63510,89655,15
63512,27350,19
63513,71751,17
63515,28494,19
63519,41358,15
63537,24643,123
63556,60345,113
63558,44040,15
63558,46258,15
63558,52070,15
63558,58589,15
63558,67964,15
63558,74362,15
63558,104420,15
63558,108751,15
63559,20352,19
63577,44294,17
63585,50231,15
63585,56218,15
63585,75329,15
63585,77335,15
63585,81991,15
63589,23028,15
63589,97028,15
63592,62406,123
63613,33947,15
63619,96632,120
63630,94400,116
63643,66809,116
63647,31244,15
63647,37616,15
63647,72783,15
63647,88888,15
63647,100868,15
63667,1301,15
63667,3636,15
63667,48978,15
63667,51432,15
63667,75640,15
63667,82549,120
63667,83920,15
63667,86005,15
63667,92662,15
63667,97321,15
63667,100663,15
63667,107837,19
63675,95841,123
63682,8043,15
63682,51954,15
63682,83115,15
63687,10056,15
63701,58948,123
63720,23718,116
63722,77197,113
63727,88725,19
63730,111722,19
63742,74533,15
63742,87091,15
63742,111801,15
63746,19486,15
63746,22428,15
63746,23103,15
63746,23468,15
63746,24533,15
63746,38095,15
63746,38738,15
63746,39963,15
63746,40995,15
63746,47076,15
63746,60483,15
63746,63808,15
63746,70913,15
63746,71685,15
63746,71688,15
63746,73568,15
63746,76250,15
63746,76847,15
63746,77036,15
63746,78592,15
63746,83471,15
63746,83606,15
63746,84382,15
63746,84415,15
63746,88285,15
63746,91991,15
63746,93922,15
63746,95319,15
63746,103095,15
63764,102487,116
63796,50879,15
63796,77132,15
63809,71908,15
63812,58394,15
63812,61272,113
63812,107830,113
63824,42019,15
63824,47197,15
63824,57839,15
63824,59372,15
63824,65307,15
63824,67624,15
63830,67917,113
63833,13596,15
63833,28382,15
63833,48267,15
63835,83762,15
63851,64350,15
63854,18350,15
63854,19831,15
63854,35817,15
63854,47357,15
63854,57224,15
63854,60166,15
63854,62150,15
63854,62718,15
63854,62753,15
63854,65643,15
63854,66880,15
63854,78062,15
63863,42548,19
63866,102282,120
63885,48935,17
63888,77962,113
63900,98395,120
63901,101272,15
63913,33977,17
63913,53969,19
63926,40870,15
63960,27269,15
63983,29336,19
63990,61660,15
64012,102712,113
64013,31490,15
64013,41770,15
64013,91533,15
64013,95221,15
64013,97352,15
64013,97701,15
64055,14044,120
64055,16046,17
64055,64358,116
64074,82493,123
64075,25044,15
64075,47127,15
64085,32793,113
64104,28116,123
64112,35196,123
64125,67143,15
64125,96347,15
64140,40140,120
64140,87259,120
64148,37376,15
64148,38468,15
64148,39053,15
64148,44839,15
64148,51979,15
64148,63453,15
64148,64514,15
64148,64951,15
64148,66555,15
64148,72733,15
64148,80269,15
64148,84529,15
64148,88245,15
64148,91854,15
64148,100234,15
64148,105119,15
64148,106873,15
64148,107006,15
64148,110509,15
64158,59618,19
64159,105991,15
64168,64684,17
64176,77004,116
64177,101351,19
64182,76526,113
64182,78945,113
64182,79474,113
64182,91758,113
64186,66407,17
64205,9788,113
64216,50846,15
64216,53388,15
64216,87108,15
64224,63649,15
64224,72813,15
64224,79544,15
64224,106860,15
64229,96194,123
64241,7013,113
64255,97744,15
64258,739,19
64276,67027,116
64298,63604,15
64298,69573,15
64336,30562,15
64336,31635,15
64367,106696,113
64369,24014,113
64421,101970,116
64444,91182,19
64451,68077,113
64481,29030,15
64481,37246,15
64498,91010,15
64501,39061,113
64515,99989,120
64517,48877,15
64517,49465,15
64529,55811,120
64534,111316,113
64557,43761,123
64611,68102,15
64611,77795,15
64611,108591,116
64627,4723,15
64632,30040,19
64637,46532,123
64661,60505,113
64689,91970,123
64724,97742,15
64741,3397,15
64741,9145,15
64741,40752,15
64741,50422,15
64741,56362,15
64741,84305,15
64741,92462,15
64766,70315,113
64771,53138,113
64771,101421,113
64771,102987,120
64771,110300,113
64786,49362,15
64786,71090,15
64786,108427,15
64817,25204,19
64857,3786,17
64857,3821,15
64857,9255,15
64857,20473,15
64857,75049,15
64857,81277,15
64857,81908,15
64857,87013,15
64857,98634,15
64862,110740,19
64864,79996,15
64865,59060,15
64868,81454,113
64877,69427,113
64879,100245,123
64897,106234,113
64924,23747,15
64924,36127,15
64924,38047,15
64924,40186,15
64924,47080,15
64924,50412,15
64924,50701,15
64924,50719,15
64924,51027,15
64924,52576,15
64924,55009,15
64924,58191,15
64924,62507,15
64924,67180,15
64924,69841,15
64924,70489,15
64924,74698,15
64924,76512,15
64924,79459,15
64924,82968,15
64924,87033,15
64924,87982,15
64924,89198,15
64924,91627,15
64924,91847,15
64924,92455,15
64924,92601,15
64924,93768,15
64924,95409,15
64924,97950,15
64924,100498,15
64924,101389,15
64924,108132,15
64935,51999,17
64935,100576,113
64954,53008,17
64991,12577,19
64995,27183,113
65003,49620,15
65003,67736,15
65049,19258,15
65050,2276,15
65050,5051,15
65050,38443,15
65051,73456,19
65060,35853,19
65062,108967,120
65071,66066,15
65071,71300,15
65071,72655,15
65082,40870,15
65115,28036,19
65118,66162,113
65136,13571,15
65136,29565,15
65136,75973,15
65136,76278,15
65136,96023,15
65149,108900,123
65186,5664,17
65193,79840,15
65196,108829,19
65197,99686,15
65204,53680,123
65211,44189,19
65229,68444,113
65233,112028,15
65252,53444,19
65256,48862,15
65276,57365,123
65281,48862,15
65281,73389,15
65297,1338,15
65297,1927,15
65297,7492,15
65297,10722,15
65297,14764,15
65297,17757,15
65297,19742,15
65297,21286,15
65297,24312,15
65297,35931,15
65297,35945,15
65297,59449,15
65297,69911,15
65297,71381,15
65297,76255,15
65297,92697,15
65300,108690,15
65303,37718,15
65303,66019,15
65303,69724,15
65313,106833,17
65315,14905,17
65315,36091,19
65315,69657,17
65315,100778,19
65315,101887,17
65315,111429,19
65319,36979,15
65331,110786,120
65332,7188,120
65383,22348,17
65383,22412,17
65383,24000,17
65383,24406,17
65383,28415,17
65383,35507,17
65383,42607,17
65383,42628,17
65383,69679,17
65383,70986,17
65383,75720,17
65383,80106,17
65383,89783,17
65383,92289,17
65383,95435,17
65383,100182,17
65383,103261,17
65383,106461,17
65402,83684,120
65402,103852,113
65406,24448,120
65408,97679,113
65437,54550,116
65446,30816,15
65446,81800,15
65446,87700,15
65446,88325,15
65446,89714,15
65448,50701,120
65448,64924,120
65451,42143,113
65460,99285,120
65466,99914,19
65467,28071,15
65485,86124,116
65493,80273,15
65499,101917,17
65503,83694,123
65507,98752,15
65507,101819,15
65526,16968,15
65526,23868,15
65526,48447,15
65526,48626,15
65526,56431,15
65526,68598,15
65526,73578,15
65526,88829,15
65526,100534,15
65526,112179,19
65528,48679,113
65528,105144,15
65551,108614,120
65555,6147,113
65564,106247,15
65588,55630,15
65588,65939,15
65588,66222,15
65588,66242,15
65601,94295,17
65602,95099,17
65626,40636,15
65626,86633,15
65626,94599,15
65632,66208,15
65651,9788,113
65656,61611,113
65657,103174,17
65710,107344,116
65730,93769,116
65730,97239,15
65737,86125,120
65747,96411,17
65760,49382,15
65771,36260,116
65771,95670,17
65772,10231,15
65772,10270,15
65772,14222,120
65772,20694,15
65772,36080,15
65772,40276,15
65772,43156,15
65772,79943,15
65772,93942,15
65772,95324,15
65772,100326,15
65778,39061,19
65778,66392,116
65783,38111,15
65783,82447,17
65784,60382,15
65784,62372,15
65784,72016,15
65784,94795,15
65785,88365,120
65785,103156,120
65813,64814,123
65816,35561,15
65827,23427,120
65840,38934,17
65842,111108,15
65854,10555,15
65854,23585,15
65854,34552,15
65854,35280,15
65854,45734,15
65854,51809,15
65854,55737,15
65854,61165,15
65854,62836,15
65854,69675,15
65854,69956,15
65854,74228,15
65854,80386,15
65854,82016,15
65868,66162,113
65877,52222,19
65886,111506,17
65887,22091,120
65887,46308,15
65887,69115,15
65887,75136,15
65887,89456,15
65887,96020,15
65887,96916,15
65887,99568,17
65891,1839,17
65911,98130,113
65941,39933,17
65981,51282,120
65991,79840,15
66008,40075,113
66010,9677,120
66016,33306,15
66016,36416,15
66016,56644,15
66016,110232,15
66021,30217,17
66038,96194,123
66040,5370,123
66047,64170,19
66047,82811,120
66047,87986,15
66047,111343,15
66050,44800,113
66074,21961,123
66092,96179,116
66104,76732,113
66110,31685,15
66110,35917,15
66110,40722,15
66110,48478,15
66110,62054,15
66110,64604,15
66110,91181,15
66110,97304,15
66110,106483,15
66117,79338,19
66117,81275,17
66129,38563,113
66138,45267,116
66178,20561,15
66178,52479,15
66178,59057,15
66178,70054,15
66178,75309,15
66178,78758,15
66178,80816,15
66178,81019,15
66178,98111,15
66178,99761,15
66178,101827,15
66190,24891,113
66211,110925,113
66220,30716,123
66248,29071,17
66250,40188,120
66251,23881,123
66251,69940,120
66257,60998,123
66263,31221,116
66277,80183,113
66290,98802,123
66296,93977,15
66302,21320,15
66304,38795,15
66304,66912,15
66307,84609,15
66307,101401,15
66321,59246,113
66321,80421,113
66336,34518,15
66336,51509,15
66336,54439,15
66336,58700,15
66336,61592,15
66336,64633,15
66336,69401,15
66336,71132,15
66336,71177,15
66336,71181,15
66336,74446,15
66336,84386,15
66336,86155,15
66336,91980,15
66336,94436,15
66336,97189,15
66336,98048,15
66344,63234,15
66351,11845,15
66353,38758,19
66371,112114,120
66375,78463,113
66411,91462,120
66425,61607,15
66444,28749,17
66444,59681,17
66444,67738,17
66444,73086,17
66444,87831,17
66444,105016,17
66472,43952,15
66472,52957,15
66489,41629,116
66489,99535,15
66489,112276,15
66489,112290,116
66491,16049,113
66494,33258,15
66511,62392,116
66515,66521,113
66519,99118,15
66557,71342,15
66557,96582,15
66557,103346,15
66560,103151,123
66562,67336,17
66562,80569,15
66577,19270,15
66577,83262,19
66577,100918,113
66583,55688,15
66583,97353,15
66583,107372,15
66593,98709,113
66603,42045,15
66603,60234,15
66603,69908,15
66603,70882,15
66603,72225,15
66603,78692,15
66603,79761,15
66603,98613,15
66611,97095,116
66614,42184,15
66629,22875,15
66629,35087,15
66629,67867,15
66640,99528,113
66732,68701,15
66746,9798,113
66750,48094,15
66755,21996,17
66790,26036,120
66806,73657,116
66809,50262,15
66809,52957,15
66809,60183,15
66809,63643,15
66809,67193,15
66809,106116,15
66815,20150,17
66815,102645,19
66815,103436,19
66815,109919,19
66846,61288,15
66846,61525,15
66846,72906,120
66846,83732,15
66846,112033,123
66848,17800,15
66848,32272,15
66848,40653,15
66848,59042,15
66848,63010,15
66848,71181,15
66848,80854,15
66848,84706,15
66848,85204,15
66848,90494,15
66848,110793,15
66854,66296,113
66854,107732,113
66864,82327,17
66865,37407,19
66871,41769,15
66884,75573,15
66904,35227,120
66920,30969,19
66928,8137,120
66958,18788,113
66982,81022,113
66994,54092,123
67000,107579,123
67025,8849,17
67045,100526,116
67053,52385,113
67055,25208,120
67060,40914,15
67060,42294,15
67060,44114,15
67060,48891,15
67060,57066,15
67060,67329,15
67060,83349,15
67060,99560,15
67072,110922,17
67074,33574,17
67080,104963,116
67083,16687,15
67101,93778,15
67117,109068,19
67120,48589,15
67120,106274,19
67148,4195,113
67148,6162,113
67151,24085,15
67151,55849,15
67151,59622,15
67151,59797,15
67151,87931,15
67151,89851,15
67151,91567,15
67170,71963,123
67174,21627,15
67174,27328,15
67174,36351,15
67174,37360,15
67174,39370,15
67174,42015,15
67174,43595,15
67174,53165,15
67174,57132,15
67174,58641,15
67174,61160,15
67174,62985,15
67174,69063,15
67174,76530,15
67174,81587,15
67174,87132,15
67174,89919,15
67174,90869,15
67174,93294,15
67174,93322,15
67174,96965,15
67180,64924,17
67205,100269,113
67216,106587,116
67232,47688,17
67244,66163,15
67245,16648,113
67260,2663,15
67284,75487,15
67284,89558,15
67290,4905,17
67312,31344,113
67312,64644,123
67321,79819,15
67327,58083,113
67327,92185,113
67330,39114,116
67349,23890,113
67355,108383,15
67374,44866,15
67374,46385,15
67374,49528,15
67374,50595,15
67374,52996,15
67374,61098,15
67374,62684,15
67374,64760,15
67374,69385,15
67374,98079,15
67374,100250,15
67374,107564,15
67374,108094,15
67378,5928,113
67395,31298,120
67454,32223,15
67454,33261,17
67469,90500,15
67481,35155,19
67482,81275,17
67482,98883,120
67482,110158,19
67483,19930,120
67483,79338,123
67515,34108,15
67515,38804,15
67526,67933,120
67545,109010,15
67552,96246,17
67564,21545,15
67564,81535,15
67566,59824,15
67566,63337,15
67566,68814,15
67566,78152,15
67594,111793,113
67620,3291,113
67624,8988,17
67624,47197,17
67624,56432,17
67624,57839,17
67624,59372,17
67624,60615,17
67624,63824,17
67624,65307,17
67624,65633,17
67633,6919,15
67633,9348,15
67633,11503,15
67633,21547,15
67633,28858,15
67633,32953,15
67633,37533,15
67633,40899,15
67633,42615,15
67633,46147,15
67633,51609,15
67633,53804,15
67633,55034,15
67633,57041,15
67633,62029,15
67633,63575,15
67633,67539,15
67633,71630,15
67633,71689,15
67633,72746,15
67633,73893,15
67633,76207,15
67633,78842,15
67633,85256,15
67633,86275,15
67633,89468,15
67633,89990,15
67633,90074,15
67633,91469,15
67633,91673,15
67633,92507,15
67633,93502,15
67633,93730,15
67633,94104,15
67633,95338,15
67633,96949,15
67633,97068,15
67633,98215,15
67633,98601,15
67633,102407,15
67633,102410,15
67633,104439,15
67633,105103,15
67633,105395,15
67633,105740,15
67633,107609,15
67633,109314,15
67633,110092,15
67633,111684,15
67633,111699,15
67633,111796,15
67675,67623,15
67675,111170,15
67699,987,113
67707,94907,15
67708,48935,113
67721,111316,116
67732,55129,113
67734,63539,15
67759,86463,19
67797,49066,15
67797,76550,15
67810,28451,123
67834,17138,113
67837,3291,15
67854,3568,120
67856,31183,17
67856,34761,17
67856,40178,17
67856,69904,17
67856,83031,17
67856,84677,17
67856,87174,17
67856,90160,17
67856,94273,17
67856,99926,17
67860,86867,17
67866,95189,113
67879,67521,15
67879,68575,15
67900,32846,17
67900,39814,17
67900,41572,120
67900,50535,17
67900,67524,17
67900,76797,17
67901,9800,123
67901,10189,123
67901,17183,123
67901,88190,123
67901,88652,123
67908,85862,113
67925,57680,15
67944,64072,120
67944,87828,120
67951,4089,15
67981,13296,120
67996,111643,19
67997,67336,113
68004,43992,116
68004,48956,113
68006,91140,120
68009,105769,116
68028,71988,120
68050,42919,15
68077,64451,113
68080,97287,113
68105,89053,113
68120,31794,15
68120,52268,15
68120,63876,15
68130,76248,17
68132,57960,15
68156,40870,15
68157,12562,123
68160,89355,113
68160,98095,15
68168,27648,15
68168,63663,15
68168,68478,15
68168,75399,15
68168,87390,15
68175,2244,15
68180,45024,113
68181,108218,19
68187,5584,113
68207,5770,15
68207,37282,15
68207,45982,15
68207,48811,15
68207,57665,15
68207,59289,15
68207,60798,15
68207,63531,15
68207,66543,15
68207,68033,15
68207,68495,15
68207,69195,15
68207,69525,15
68207,77801,15
68207,78462,15
68207,79121,15
68207,80094,15
68207,84828,15
68207,86061,15
68217,20336,123
68235,74648,17
68247,16110,15
68247,36406,15
68247,40338,15
68247,47877,15
68247,54036,15
68247,79660,123
68247,93452,15
68247,96572,15
68247,98677,15
68252,68318,17
68258,101321,19
68267,75519,15
68277,21826,15
68277,22494,15
68277,27511,15
68277,32184,15
68277,37282,15
68277,43618,15
68277,44344,15
68277,51632,15
68277,63558,15
68277,63587,15
68277,68207,15
68277,73523,15
68277,81239,15
68277,82543,15
68277,84164,15
68277,95365,15
68277,108803,15
68277,109834,15
68277,111577,15
68283,83228,15
68288,24768,19
68289,32749,113
68289,77654,113
68303,98142,15
68305,68865,19
68318,68252,17
68319,21809,116
68319,34060,113
68329,97318,17
68331,67980,15
68358,1760,15
68358,33356,15
68358,39959,15
68358,43625,15
68358,57160,15
68358,61382,15
68358,79366,15
68358,88301,15
68358,93565,15
68358,103166,15
68358,109352,15
68390,28208,120
68395,406,123
68405,56810,120
68411,69731,113
68425,47356,15
68425,50149,15
68425,51985,15
68425,53281,15
68425,85076,15
68431,26575,113
68444,65229,113
68456,26226,15
68467,38391,113
68482,6334,15
68482,7014,15
68482,17433,15
68482,21776,15
68482,22333,15
68482,22713,15
68482,34180,15
68482,36048,15
68482,37783,15
68482,39124,15
68482,40435,15
68482,49997,15
68482,53311,15
68482,53557,15
68482,55093,15
68482,58543,15
68482,65941,15
68482,76112,15
68482,76375,15
68482,79173,15
68482,80422,15
68482,83628,15
68482,85579,15
68482,90835,15
68482,92815,15
68482,95903,15
68482,102806,15
68482,104450,15
68482,106090,15
68482,107154,15
68482,107653,15
68482,110674,15
68482,111985,15
68483,46745,120
68492,17881,15
68492,86048,15
68502,73564,113
68523,57868,15
68523,72880,15
68523,95000,15
68558,58083,113
68559,57063,113
68571,100839,15
68607,60637,15
68607,67364,15
68607,76479,15
68607,77907,15
68607,78267,15
68613,45023,15
68613,79785,15
68614,106514,116
68616,32260,113
68683,39393,15
68683,53225,15
68683,62731,15
68689,43693,116
68700,96932,15
68701,11845,15
68708,44368,113
68708,46140,15
68708,64176,116
68722,106521,123
68746,38764,15
68746,64176,113
68750,96869,17
68755,63242,19
68757,103178,116
68773,51840,15
68773,66487,15
68773,69726,15
68782,68775,15
68782,68979,15
68786,30811,15
68786,44460,15
68786,88606,15
68792,76441,19
68803,19231,113
68808,87039,116
68808,99749,113
68828,31938,17
68828,46027,113
68856,11049,19
68856,49406,19
68856,78236,19
68858,6069,113
68858,9751,113
68864,97436,116
68868,55062,120
68921,27372,19
68926,13642,120
68926,28365,19
68926,77130,120
68926,94271,120
68926,100830,15
68965,89069,15
68965,93037,15
68966,27943,123
68967,109392,15
68970,49090,15
68970,69081,15
68970,69798,15
68970,82645,15
68970,86995,15
68970,90623,15
68970,99724,15
68979,68775,15
68979,68782,15
68987,2237,15
68987,69059,15
68987,93474,15
68987,94764,116
68990,36606,113
68990,94975,123
69021,37413,15
69021,54733,15
69021,66584,15
69021,77013,15
69023,80619,116
69030,108223,120
69048,52843,15
69048,58691,15
69048,59244,15
69048,71756,15
69048,82584,15
69048,87672,15
69062,57978,113
69101,13839,113
69109,6893,123
69109,23881,123
69112,112147,15
69118,54381,15
69126,96499,19
69129,94002,15
69149,76695,15
69149,97504,15
69155,92930,15
69181,11363,15
69181,28034,15
69181,45380,15
69181,48698,15
69181,53672,15
69181,55085,15
69181,62966,15
69181,76877,15
69181,89257,15
69215,79454,113
69216,8115,15
69238,34731,116
69254,65933,15
69260,69677,15
69312,75460,17
69330,53723,17
69330,69590,113
69336,8039,15
69336,61308,15
69342,29055,15
69346,81413,15
69358,110151,17
69360,39735,19
69361,99312,19
69364,23016,120
69364,26276,15
69381,1071,15
69381,1839,15
69381,6333,15
69381,7373,15
69381,44904,15
69381,51229,15
69383,19512,15
69383,65512,15
69398,54392,113
69405,82762,113
69408,94251,113
69433,68694,15
69433,87778,15
69440,66162,113
69441,21866,15
69441,89107,17
69441,95733,17
69496,101917,17
69520,70718,116
69528,43470,17
69564,45064,15
69564,68435,15
69564,87490,15
69576,106234,15
69586,52598,15
69590,39043,116
69590,57876,116
69590,71123,116
69590,85041,120
69590,86510,113
69590,99082,123
69592,40870,17
69592,67103,17
69592,93753,17
69609,36260,120
69609,48935,120
69618,69257,15
69628,93184,113
69628,93778,113
69653,74454,120
69670,93922,116
69674,23944,113
69704,97342,113
69706,95574,17
69707,105792,17
69710,60538,19
69710,99724,113
69711,60972,15
69721,60149,123
69731,49063,113
69731,68411,113
69740,53284,15
69740,54261,15
69740,56208,15
69740,58370,15
69740,58802,15
69740,82225,15
69740,82391,15
69740,83986,15
69740,84716,15
69740,89397,15
69740,92440,15
69740,95099,15
69740,95972,15
69740,101823,15
69740,109190,15
69740,109523,15
69740,111202,15
69740,111938,15
69761,100530,123
69761,103222,113
69763,7230,19
69766,110902,15
69795,95177,17
69798,99724,120
69800,43007,15
69800,82248,15
69828,32350,17
69836,8678,113
69863,11845,17
69874,25879,120
69879,85050,15
69881,89053,120
69891,35227,113
69905,14848,15
69908,108006,113
69911,76688,113
69920,56296,116
69936,61397,113
69953,4085,15
69953,25067,15
69953,71741,15
69953,85807,15
69975,37824,15
69975,38227,15
69975,77966,15
69975,79215,15
69975,80032,15
69975,102568,15
69979,98251,17
69993,38905,19
69994,20366,15
69994,35860,15
69994,61729,15
69994,64914,15
70020,70068,17
70030,53662,15
70030,78943,15
70030,81926,15
70087,108171,15
70096,31823,116
70099,66488,15
70115,46690,15
70143,28313,120
70148,72099,15
70152,29531,15
70156,104924,17
70174,112316,116
70188,106274,19
70222,70208,15
70222,70209,15
70222,70220,15
70222,70223,15
70222,70224,15
70222,70225,15
70222,70226,15
70222,70227,15
70222,70228,15
70222,70479,15
70222,70758,15
70222,71069,15
70222,71081,15
70256,94873,15
70273,28876,15
70273,38389,15
70273,42350,15
70273,52627,15
70273,59866,15
70273,65826,15
70273,72187,15
70273,73395,15
70273,73637,15
70273,73744,15
70273,76591,15
70273,76956,15
70273,77608,15
70273,77638,15
70273,79314,15
70273,83745,15
70273,100952,15
70288,53035,120
70288,71397,15
70336,67015,113
70343,41863,15
70363,27350,17
70387,9073,113
70405,21716,19
70424,86116,113
70424,106005,15
70437,108609,19
70442,97905,17
70442,98795,17
70574,45780,113
70574,58872,120
70584,36042,120
70584,97350,116
70594,105594,15
70596,8637,113
70600,12870,116
70620,42249,15
70620,49742,123
70620,66114,15
70620,71035,15
70620,89046,120
70627,97001,116
70636,97091,15
70675,108170,17
70689,22280,17
70689,86275,120
70689,108748,113
70715,27382,116
70733,34189,113
70748,105231,113
70797,69365,120
70805,20082,19
70811,8879,116
70816,70176,15
70816,70178,15
70816,70210,15
70816,70252,15
70816,70834,15
70816,70845,15
70816,70867,15
70816,71106,15
70816,71112,15
70816,71116,15
70816,71128,15
70816,71140,15
70816,71144,15
70816,71160,15
70816,71183,15
70816,72974,15
70816,72989,15
70816,73001,15
70816,73490,15
70816,73497,15
70816,73511,15
70816,74137,15
70816,74140,15
70816,74152,15
70816,74169,15
70816,74181,15
70816,74729,15
70816,74776,15
70816,74991,15
70816,75039,15
70816,75246,15
70816,75251,15
70816,75254,15
70816,75267,15
70816,75843,15
70816,76759,15
70816,76766,15
70816,76770,15
70816,76966,15
70816,76974,15
70816,77003,15
70816,77011,15
70851,48178,19
70851,49584,19
70851,52980,19
70851,66070,19
70851,87052,19
70851,88293,19
70851,101944,19
70864,105665,17
70866,80280,120
70880,100918,113
70907,4186,123
70916,96294,19
70926,46070,123
70932,90135,15
70934,9192,15
70934,19243,15
70934,19246,15
70934,22018,15
70934,27923,15
70934,41460,15
70934,48824,15
70934,59277,15
70934,63846,15
70934,92691,15
70934,92747,15
70934,98233,15
70934,103493,15
70934,104733,15
70937,69122,15
70937,88615,15
70945,72521,113
70956,14634,15
70956,79418,15
